account_id,customer_id,account_number,bsb_code,account_type,creation_date,balance,currency,status,is_mule_account,daily_limit,monthly_limit
ACC00000963,AU-CUST00755,460590261,018-797,Current,2024-07-18,12327.66,AUD,ACTIVE,False,2000,50000
ACC00000964,AU-CUST00756,513097618,014-980,Current,2024-01-23,69549.84,AUD,ACTIVE,False,5000,50000
ACC00000965,AU-CUST00757,428311023,018-855,Current,2024-08-31,9016.72,AUD,ACTIVE,False,5000,50000
ACC00000966,AU-CUST00758,880437905,016-474,Current,2025-06-14,435.58,AUD,ACTIVE,False,5000,50000
ACC00000967,AU-CUST00759,113536482,016-236,Current,2025-01-02,957.91,AUD,ACTIVE,False,2000,100000
ACC00000968,AU-CUST00760,831880435,016-192,Current,2024-12-15,232.3,AUD,ACTIVE,False,10000,50000
ACC00000969,AU-CUST00760,813234794,012-351,Business,2025-01-04,2297.11,AUD,ACTIVE,False,2000,20000
ACC00000970,AU-CUST00761,674253623,012-965,Current,2025-05-09,501.3,AUD,ACTIVE,False,2000,50000
ACC00000971,AU-CUST00762,617632924,012-554,Current,2024-02-16,784.86,AUD,ACTIVE,False,5000,20000
ACC00000972,AU-CUST00762,468523826,017-643,Savings,2025-07-25,3373.58,AUD,ACTIVE,False,5000,20000
ACC00000973,AU-CUST00763,952836915,018-262,Current,2024-10-29,13770.76,AUD,ACTIVE,False,10000,50000
ACC00000974,AU-CUST00763,660981609,018-477,Current,2025-08-24,2133.93,AUD,ACTIVE,False,10000,20000
ACC00000975,AU-CUST00764,591985007,013-915,Current,2024-06-25,342.06,AUD,ACTIVE,False,25000,20000
ACC00000976,AU-CUST00765,408617062,012-790,Current,2025-01-06,4935.61,AUD,ACTIVE,False,2000,100000
ACC00000977,AU-CUST00766,506291060,013-524,Current,2025-04-13,1511.99,AUD,ACTIVE,False,2000,100000
ACC00000978,AU-CUST00767,918457815,015-577,Current,2024-02-12,493.54,AUD,ACTIVE,False,2000,200000
ACC00000979,AU-CUST00768,364819737,017-376,Current,2024-03-27,29354.98,AUD,ACTIVE,False,25000,100000
ACC00000980,AU-CUST00769,413309281,015-483,Current,2025-06-08,68168.98,AUD,ACTIVE,False,25000,100000
ACC00000981,AU-CUST00770,814016830,015-373,Current,2024-09-27,2800.0,AUD,ACTIVE,False,5000,100000
ACC00000982,AU-CUST00770,202411887,015-216,Business,2025-05-24,3074.55,AUD,ACTIVE,False,2000,100000
ACC00000983,AU-CUST00771,901425111,018-445,Current,2024-06-22,4539.84,AUD,ACTIVE,False,10000,20000
ACC00000984,AU-CUST00772,802808811,018-776,Current,2024-03-24,36094.37,AUD,ACTIVE,False,10000,100000
ACC00000985,AU-CUST00773,980657218,018-146,Current,2024-07-13,4489.96,AUD,ACTIVE,False,10000,50000
ACC00000986,AU-CUST00774,598474342,018-261,Current,2024-01-03,666.81,AUD,ACTIVE,False,10000,50000
ACC00000987,AU-CUST00774,875076356,014-211,Current,2025-07-31,65.1,AUD,ACTIVE,False,25000,20000
ACC00000988,AU-CUST00775,137330676,014-614,Current,2024-05-02,5041.74,AUD,ACTIVE,False,5000,100000
ACC00000989,AU-CUST00776,774872873,018-810,Current,2024-04-10,680.11,AUD,ACTIVE,False,2000,100000
ACC00000990,AU-CUST00777,608934977,016-157,Current,2024-02-16,13489.37,AUD,ACTIVE,False,2000,50000
ACC00000991,AU-CUST00778,775723239,017-875,Current,2025-06-15,6001.88,AUD,ACTIVE,False,2000,100000
ACC00000992,AU-CUST00779,213814502,015-692,Current,2025-03-09,513.34,AUD,ACTIVE,False,2000,50000
ACC00000993,AU-CUST00779,302212704,014-615,Savings,2025-06-09,1107.5,AUD,ACTIVE,False,2000,100000
ACC00000994,AU-CUST00780,147938020,012-539,Current,2025-05-31,822.48,AUD,ACTIVE,False,5000,50000
ACC00000995,AU-CUST00781,937480287,018-724,Current,2024-05-12,296.54,AUD,ACTIVE,False,2000,20000
ACC00000996,AU-CUST00782,453311783,018-388,Current,2024-06-07,3659.45,AUD,ACTIVE,False,10000,100000
ACC00000997,AU-CUST00783,157275767,016-350,Current,2024-06-04,4464.04,AUD,ACTIVE,False,2000,100000
ACC00000998,AU-CUST00784,823300844,017-460,Current,2024-11-02,5423.23,AUD,ACTIVE,False,10000,50000
ACC00000999,AU-CUST00785,363605835,017-259,Current,2024-04-09,1830.44,AUD,ACTIVE,False,25000,50000
ACC00001000,AU-CUST00786,128159118,015-790,Current,2024-05-09,1588.0,AUD,ACTIVE,False,5000,20000
ACC00001001,AU-CUST00786,957176246,013-893,Current,2024-11-10,507.66,AUD,ACTIVE,False,2000,50000
ACC00001002,AU-CUST00787,872114336,017-771,Current,2025-06-19,8339.97,AUD,ACTIVE,False,25000,50000
ACC00001003,AU-CUST00788,127017988,017-086,Current,2024-07-12,2465.49,AUD,ACTIVE,True,2000,50000
ACC00001004,AU-CUST00788,829797411,015-435,Savings,2025-06-25,1813.6,AUD,ACTIVE,True,2000,20000
ACC00001005,AU-CUST00789,957399720,018-026,Current,2025-03-04,1530.68,AUD,ACTIVE,False,10000,50000
ACC00001006,AU-CUST00790,859291732,014-821,Current,2024-05-05,1616.61,AUD,ACTIVE,False,5000,50000
ACC00001007,AU-CUST00791,835942764,015-698,Current,2025-05-25,3253.42,AUD,ACTIVE,False,25000,20000
ACC00001008,AU-CUST00792,234624857,017-945,Current,2025-01-15,14501.63,AUD,ACTIVE,False,25000,50000
ACC00001009,AU-CUST00792,802755384,012-777,Current,2025-06-27,1151.91,AUD,ACTIVE,False,2000,50000
ACC00001010,AU-CUST00793,420360942,012-233,Current,2025-04-18,9059.73,AUD,ACTIVE,False,5000,20000
ACC00001011,AU-CUST00793,516192023,018-252,Savings,2025-08-11,9472.91,AUD,ACTIVE,False,2000,50000
ACC00001012,AU-CUST00794,130110412,014-650,Current,2024-10-10,1940.05,AUD,ACTIVE,False,10000,100000
ACC00001013,AU-CUST00795,311878510,013-830,Current,2025-05-12,602.99,AUD,ACTIVE,False,2000,100000
ACC00001014,AU-CUST00796,335370688,012-252,Current,2024-07-18,8080.53,AUD,ACTIVE,False,2000,100000
ACC00001015,AU-CUST00797,830889138,014-773,Current,2024-09-19,4080.26,AUD,ACTIVE,False,2000,50000
ACC00001016,AU-CUST00798,618178188,017-102,Current,2024-02-03,3513.82,AUD,ACTIVE,False,10000,200000
ACC00001017,AU-CUST00799,517849030,015-463,Current,2024-04-03,634.11,AUD,ACTIVE,False,2000,50000
ACC00001018,AU-CUST00800,422664656,016-987,Current,2025-02-27,242.16,AUD,ACTIVE,False,2000,20000
ACC00001019,AU-CUST00801,669921386,014-930,Current,2024-06-28,5493.54,AUD,ACTIVE,False,5000,20000
ACC00001020,AU-CUST00801,722150241,012-834,Savings,2025-06-24,220.27,AUD,ACTIVE,False,2000,20000
ACC00001021,AU-CUST00802,724285806,013-231,Current,2024-02-26,122.28,AUD,ACTIVE,False,10000,100000
ACC00001022,AU-CUST00803,382782034,013-455,Current,2024-06-09,815.59,AUD,ACTIVE,False,25000,100000
ACC00001023,AU-CUST00804,248886233,013-267,Current,2024-07-12,2765.88,AUD,ACTIVE,False,2000,50000
ACC00001024,AU-CUST00805,823351413,014-032,Current,2025-01-28,17207.79,AUD,ACTIVE,False,5000,50000
ACC00001025,AU-CUST00806,468001404,015-418,Current,2024-02-19,64.52,AUD,ACTIVE,False,25000,20000
ACC00001026,AU-CUST00807,437894067,017-546,Current,2024-01-15,9506.01,AUD,ACTIVE,False,10000,200000
ACC00001027,AU-CUST00808,287385780,017-788,Current,2025-02-01,2195.06,AUD,ACTIVE,False,5000,100000
ACC00001028,AU-CUST00809,299415204,013-120,Current,2024-03-18,25650.45,AUD,ACTIVE,False,2000,200000
ACC00001029,AU-CUST00810,278711525,015-488,Current,2024-08-18,1240.29,AUD,ACTIVE,False,2000,20000
ACC00001030,AU-CUST00811,437024446,018-797,Current,2025-01-09,1679.93,AUD,ACTIVE,False,2000,200000
ACC00001031,AU-CUST00812,805779856,018-886,Current,2024-10-09,939.94,AUD,ACTIVE,False,2000,50000
ACC00001032,AU-CUST00813,856435038,018-295,Current,2024-03-08,14459.72,AUD,ACTIVE,False,5000,100000
ACC00001033,AU-CUST00813,345137947,018-792,Current,2024-06-14,1097.52,AUD,ACTIVE,False,2000,100000
ACC00001034,AU-CUST00814,204769354,014-543,Current,2025-01-31,2226.74,AUD,ACTIVE,False,10000,50000
ACC00001035,AU-CUST00815,434900983,016-376,Current,2024-01-27,7898.42,AUD,ACTIVE,False,5000,20000
ACC00001036,AU-CUST00816,710138404,016-074,Current,2024-05-07,1621.95,AUD,ACTIVE,False,5000,50000
ACC00001037,AU-CUST00817,753278683,013-470,Current,2024-02-29,271.02,AUD,ACTIVE,False,2000,200000
ACC00001038,AU-CUST00817,392781039,012-878,Business,2025-06-16,7896.87,AUD,ACTIVE,False,2000,100000
ACC00001039,AU-CUST00818,890116745,015-779,Current,2024-10-08,26982.34,AUD,ACTIVE,False,25000,100000
ACC00001040,AU-CUST00819,675923535,014-186,Current,2025-01-14,4864.11,AUD,ACTIVE,False,5000,100000
ACC00001041,AU-CUST00820,826013391,015-086,Current,2024-12-22,3682.8,AUD,ACTIVE,False,10000,20000
ACC00001042,AU-CUST00821,442129090,012-879,Current,2024-03-17,7671.36,AUD,ACTIVE,False,10000,50000
ACC00001043,AU-CUST00821,353336076,013-967,Savings,2025-08-01,907.29,AUD,ACTIVE,False,10000,50000
ACC00001044,AU-CUST00822,864922400,018-608,Current,2024-07-07,10555.42,AUD,ACTIVE,False,25000,50000
ACC00001045,AU-CUST00822,755333129,016-931,Current,2025-02-23,38274.54,AUD,ACTIVE,False,2000,20000
ACC00001046,AU-CUST00823,649976607,014-114,Current,2024-03-21,12665.12,AUD,ACTIVE,False,2000,20000
ACC00001047,AU-CUST00823,283899425,016-203,Business,2024-05-09,813.3,AUD,ACTIVE,False,2000,50000
ACC00001048,AU-CUST00824,676711707,012-554,Current,2024-07-07,6180.88,AUD,ACTIVE,False,5000,100000
ACC00001049,AU-CUST00825,531576632,016-265,Current,2024-05-06,5232.2,AUD,ACTIVE,False,2000,50000
ACC00001050,AU-CUST00826,989215090,016-613,Current,2025-02-10,14784.01,AUD,ACTIVE,False,2000,20000
ACC00001051,AU-CUST00826,285876478,017-486,Business,2025-02-18,2779.74,AUD,ACTIVE,False,2000,50000
ACC00001052,AU-CUST00827,748633084,015-146,Current,2025-02-16,10077.19,AUD,ACTIVE,False,2000,20000
ACC00001053,AU-CUST00827,540579921,018-653,Current,2025-04-08,1298.17,AUD,ACTIVE,False,5000,50000
ACC00001054,AU-CUST00828,150879635,014-048,Current,2025-03-25,2142.45,AUD,ACTIVE,False,5000,200000
ACC00001055,AU-CUST00829,983856802,013-778,Current,2024-04-19,767.53,AUD,ACTIVE,False,10000,50000
ACC00001056,AU-CUST00830,216875520,016-439,Current,2024-01-08,16578.18,AUD,ACTIVE,False,5000,200000
ACC00001057,AU-CUST00830,989206508,013-222,Current,2024-03-31,15165.21,AUD,ACTIVE,False,2000,50000
ACC00001058,AU-CUST00831,432690360,018-880,Current,2024-01-20,1206.09,AUD,ACTIVE,False,10000,100000
ACC00001059,AU-CUST00832,184799371,016-392,Current,2025-04-08,219.76,AUD,ACTIVE,False,10000,50000
ACC00001060,AU-CUST00833,470829445,015-139,Current,2025-05-12,3058.46,AUD,ACTIVE,False,5000,20000
ACC00001061,AU-CUST00834,135337821,013-864,Current,2024-04-26,17482.06,AUD,ACTIVE,False,2000,50000
ACC00001062,AU-CUST00834,725873371,012-365,Current,2025-02-01,3989.57,AUD,ACTIVE,False,5000,200000
ACC00001063,AU-CUST00835,189033054,013-981,Current,2025-04-26,1362.3,AUD,ACTIVE,False,5000,20000
ACC00001064,AU-CUST00835,212673148,014-508,Savings,2025-08-25,4912.85,AUD,ACTIVE,False,2000,100000
ACC00001065,AU-CUST00836,931855406,012-099,Current,2024-10-17,392.74,AUD,ACTIVE,False,2000,50000
ACC00001066,AU-CUST00836,640308594,014-144,Current,2025-04-19,149.18,AUD,ACTIVE,False,2000,200000
ACC00001067,AU-CUST00837,799334949,016-258,Current,2024-04-11,7128.61,AUD,ACTIVE,False,2000,50000
ACC00001068,AU-CUST00838,243368392,016-441,Current,2024-06-20,8980.63,AUD,ACTIVE,False,25000,20000
ACC00001069,AU-CUST00839,257020096,015-912,Current,2024-05-25,1028.07,AUD,ACTIVE,False,2000,20000
ACC00001070,AU-CUST00840,778385290,017-700,Current,2025-02-23,34894.76,AUD,ACTIVE,False,2000,50000
ACC00001071,AU-CUST00841,570163888,015-369,Current,2024-04-13,2283.48,AUD,ACTIVE,False,2000,50000
ACC00001072,AU-CUST00842,609230208,018-952,Current,2024-04-10,4046.2,AUD,ACTIVE,False,5000,100000
ACC00001073,AU-CUST00843,965747692,015-539,Current,2025-01-30,964.58,AUD,ACTIVE,False,10000,100000
ACC00001074,AU-CUST00844,121459568,018-831,Current,2024-06-14,2308.18,AUD,ACTIVE,False,5000,200000
ACC00001075,AU-CUST00845,489032172,015-841,Current,2024-05-17,1159.77,AUD,ACTIVE,False,10000,50000
ACC00001076,AU-CUST00845,235183069,016-900,Savings,2024-12-19,266.13,AUD,ACTIVE,False,2000,50000
ACC00001077,AU-CUST00846,389014448,014-040,Current,2025-03-19,22604.67,AUD,ACTIVE,False,10000,50000
ACC00001078,AU-CUST00847,149683183,013-859,Current,2025-05-26,194.63,AUD,ACTIVE,False,25000,50000
ACC00001079,AU-CUST00848,143391030,015-113,Current,2024-10-31,4308.43,AUD,ACTIVE,True,25000,20000
ACC00001080,AU-CUST00848,337622610,013-103,Current,2025-07-07,5066.44,AUD,ACTIVE,True,2000,100000
ACC00001081,AU-CUST00849,213447509,013-738,Current,2025-03-30,10314.02,AUD,ACTIVE,False,5000,50000
ACC00001082,AU-CUST00850,324096012,018-845,Current,2025-04-06,2125.17,AUD,ACTIVE,False,5000,100000
ACC00001083,AU-CUST00851,942744732,013-175,Current,2024-11-19,2304.7,AUD,ACTIVE,False,10000,50000
ACC00001084,AU-CUST00852,225427271,017-133,Current,2025-03-31,29786.22,AUD,ACTIVE,False,5000,20000
ACC00001085,AU-CUST00853,667544463,012-362,Current,2024-01-05,125.37,AUD,ACTIVE,False,5000,50000
ACC00001086,AU-CUST00854,877833083,016-518,Current,2024-01-20,7474.2,AUD,ACTIVE,False,5000,50000
ACC00001087,AU-CUST00855,565568738,016-048,Current,2025-04-30,2051.87,AUD,ACTIVE,False,2000,50000
ACC00001088,AU-CUST00856,896538181,016-439,Current,2024-03-18,179.38,AUD,ACTIVE,False,10000,50000
ACC00001089,AU-CUST00856,921807591,015-298,Savings,2024-06-04,11312.13,AUD,ACTIVE,False,5000,20000
ACC00001090,AU-CUST00857,138635533,017-021,Current,2025-02-03,1796.69,AUD,ACTIVE,False,5000,50000
ACC00001091,AU-CUST00858,231448537,012-092,Current,2024-08-18,4265.49,AUD,ACTIVE,False,25000,200000
ACC00001092,AU-CUST00859,965743638,017-844,Current,2025-03-08,6871.61,AUD,ACTIVE,False,2000,20000
ACC00001093,AU-CUST00860,577469005,014-601,Current,2024-12-31,4418.39,AUD,ACTIVE,False,2000,20000
ACC00001094,AU-CUST00861,299468939,018-365,Current,2024-02-09,880.37,AUD,ACTIVE,False,10000,20000
ACC00001095,AU-CUST00862,577970547,015-088,Current,2024-07-03,1114.68,AUD,ACTIVE,False,5000,100000
ACC00001096,AU-CUST00863,537856200,018-589,Current,2025-01-23,192.7,AUD,ACTIVE,False,5000,20000
ACC00001097,AU-CUST00864,811064735,012-277,Current,2025-05-20,5258.27,AUD,ACTIVE,False,2000,50000
ACC00001098,AU-CUST00864,844406478,012-969,Current,2025-07-26,51.84,AUD,ACTIVE,False,5000,20000
ACC00001099,AU-CUST00865,540606069,017-719,Current,2025-03-17,9431.76,AUD,ACTIVE,False,5000,50000
ACC00001100,AU-CUST00866,284236018,017-141,Current,2025-05-04,127.24,AUD,ACTIVE,False,2000,100000
ACC00001101,AU-CUST00867,599107974,012-301,Current,2025-06-09,14683.81,AUD,ACTIVE,False,2000,100000
ACC00001102,AU-CUST00867,581360428,012-148,Current,2025-06-24,214.7,AUD,ACTIVE,False,10000,200000
ACC00001103,AU-CUST00868,770887381,015-188,Current,2025-05-05,4167.53,AUD,ACTIVE,False,10000,50000
ACC00001104,AU-CUST00869,833701454,013-231,Current,2024-11-14,71.48,AUD,ACTIVE,False,5000,50000
ACC00001105,AU-CUST00870,669588896,015-444,Current,2024-07-03,2819.5,AUD,ACTIVE,False,2000,20000
ACC00001106,AU-CUST00871,119285361,013-574,Current,2024-10-05,24.97,AUD,ACTIVE,False,10000,100000
ACC00001107,AU-CUST00872,897013200,017-516,Current,2025-03-12,375.41,AUD,ACTIVE,False,2000,50000
ACC00001108,AU-CUST00873,531950878,015-896,Current,2024-08-21,3230.36,AUD,ACTIVE,False,5000,20000
ACC00001109,AU-CUST00874,271101962,012-284,Current,2025-04-01,228.47,AUD,ACTIVE,False,25000,50000
ACC00001110,AU-CUST00874,172681864,017-949,Savings,2025-08-31,998.34,AUD,ACTIVE,False,10000,50000
ACC00001111,AU-CUST00875,896806295,017-046,Current,2025-01-20,46090.51,AUD,ACTIVE,False,25000,50000
ACC00001112,AU-CUST00876,591356571,017-026,Current,2024-04-24,2952.61,AUD,ACTIVE,False,25000,50000
ACC00001113,AU-CUST00877,367254794,015-811,Current,2025-05-20,2867.27,AUD,ACTIVE,False,5000,100000
ACC00001114,AU-CUST00877,132469866,017-910,Business,2025-07-19,4217.32,AUD,ACTIVE,False,5000,50000
ACC00001115,AU-CUST00878,208099215,018-407,Current,2025-04-09,639.86,AUD,ACTIVE,False,2000,100000
ACC00001116,AU-CUST00878,464251829,017-321,Business,2025-07-02,1710.68,AUD,ACTIVE,False,5000,200000
ACC00001117,AU-CUST00879,900504764,013-051,Current,2024-11-25,1754.99,AUD,ACTIVE,False,2000,20000
ACC00001118,AU-CUST00880,487327704,013-437,Current,2024-04-16,956.63,AUD,ACTIVE,False,5000,50000
ACC00001119,AU-CUST00881,261437139,017-894,Current,2024-05-04,4622.53,AUD,ACTIVE,False,2000,50000
ACC00001120,AU-CUST00882,854252238,016-542,Current,2025-04-05,5487.99,AUD,ACTIVE,False,5000,100000
ACC00001121,AU-CUST00882,638859701,013-498,Current,2025-05-19,6276.06,AUD,ACTIVE,False,2000,50000
ACC00001122,AU-CUST00883,802581924,014-156,Current,2024-01-10,14385.48,AUD,ACTIVE,False,2000,100000
ACC00001123,AU-CUST00884,986325294,015-653,Current,2024-09-22,44067.45,AUD,ACTIVE,False,10000,20000
ACC00001124,AU-CUST00885,405419091,015-507,Current,2024-12-05,4694.41,AUD,ACTIVE,False,10000,20000
ACC00001125,AU-CUST00885,121263262,018-138,Current,2025-01-08,746.45,AUD,ACTIVE,False,2000,50000
ACC00001126,AU-CUST00886,129488292,016-061,Current,2024-05-07,10076.38,AUD,ACTIVE,False,2000,100000
ACC00001127,AU-CUST00887,133544729,018-647,Current,2025-04-19,1597.52,AUD,ACTIVE,False,2000,50000
ACC00001128,AU-CUST00888,583199760,018-244,Current,2024-10-13,19650.31,AUD,ACTIVE,False,25000,100000
ACC00001129,AU-CUST00889,630910253,015-678,Current,2024-02-06,10666.33,AUD,ACTIVE,False,10000,100000
ACC00001130,AU-CUST00889,605823841,013-358,Business,2025-04-17,3182.2,AUD,ACTIVE,False,10000,20000
ACC00001131,AU-CUST00890,344345041,013-829,Current,2024-06-24,15945.81,AUD,ACTIVE,False,25000,20000
ACC00001132,AU-CUST00891,691380497,014-867,Current,2024-08-06,7895.61,AUD,ACTIVE,False,2000,20000
ACC00001133,AU-CUST00892,358891640,017-499,Current,2024-05-02,2094.68,AUD,ACTIVE,False,2000,50000
ACC00001134,AU-CUST00893,779353440,017-352,Current,2025-05-31,903.95,AUD,ACTIVE,False,10000,20000
ACC00001135,AU-CUST00893,563106856,013-948,Current,2025-08-04,7372.51,AUD,ACTIVE,False,10000,50000
ACC00001136,AU-CUST00894,765846028,018-347,Current,2024-07-16,12067.78,AUD,ACTIVE,False,2000,100000
ACC00001137,AU-CUST00895,880789934,018-240,Current,2024-10-02,1853.7,AUD,ACTIVE,False,10000,50000
ACC00001138,AU-CUST00896,290370890,017-081,Current,2024-10-20,546.76,AUD,ACTIVE,False,25000,200000
ACC00001139,AU-CUST00897,293280241,017-187,Current,2024-05-01,3077.61,AUD,ACTIVE,False,10000,200000
ACC00001140,AU-CUST00897,509029018,013-189,Current,2025-03-20,42919.97,AUD,ACTIVE,False,2000,50000
ACC00001141,AU-CUST00898,645894450,018-128,Current,2024-11-07,27766.14,AUD,ACTIVE,False,2000,50000
ACC00001142,AU-CUST00899,221337115,012-960,Current,2024-07-13,4307.56,AUD,ACTIVE,False,2000,20000
ACC00001143,AU-CUST00900,258956955,015-793,Current,2024-01-06,906.9,AUD,ACTIVE,False,2000,20000
ACC00001144,AU-CUST00900,559916241,016-392,Current,2024-02-08,11928.97,AUD,ACTIVE,False,10000,20000
ACC00001145,AU-CUST00901,618213552,012-925,Current,2024-08-12,4404.15,AUD,ACTIVE,False,2000,50000
ACC00001146,AU-CUST00902,235536924,016-414,Current,2024-11-16,4985.32,AUD,ACTIVE,False,5000,20000
ACC00001147,AU-CUST00903,586560593,013-374,Current,2024-03-05,209.12,AUD,ACTIVE,False,10000,20000
ACC00001148,AU-CUST00903,267664754,013-112,Current,2024-09-28,12653.61,AUD,ACTIVE,False,5000,50000
ACC00001149,AU-CUST00904,918187852,013-570,Current,2025-03-03,110.35,AUD,ACTIVE,False,2000,20000
ACC00001150,AU-CUST00905,953292294,018-628,Current,2024-12-28,1379.89,AUD,ACTIVE,False,2000,50000
ACC00001151,AU-CUST00906,150246125,012-860,Current,2024-06-19,5395.74,AUD,ACTIVE,False,2000,100000
ACC00001152,AU-CUST00907,404175751,017-083,Current,2024-11-21,1032.03,AUD,ACTIVE,False,2000,20000
ACC00001153,AU-CUST00908,564270726,018-497,Current,2024-06-15,5569.61,AUD,ACTIVE,False,2000,20000
ACC00001154,AU-CUST00909,813021079,013-529,Current,2024-12-21,2672.69,AUD,ACTIVE,False,2000,20000
ACC00001155,AU-CUST00910,452993529,012-681,Current,2024-03-25,971.58,AUD,ACTIVE,False,2000,50000
ACC00001156,AU-CUST00911,533614682,014-296,Current,2024-12-01,2467.15,AUD,ACTIVE,False,2000,50000
ACC00001157,AU-CUST00912,537693292,018-617,Current,2024-01-31,11081.51,AUD,ACTIVE,False,5000,200000
ACC00001158,AU-CUST00913,581061873,015-059,Current,2024-01-10,2683.57,AUD,ACTIVE,False,5000,20000
ACC00001159,AU-CUST00914,529852624,014-069,Current,2024-05-19,3915.29,AUD,ACTIVE,False,2000,100000
ACC00001160,AU-CUST00915,440817829,012-139,Current,2024-04-05,2056.71,AUD,ACTIVE,False,25000,50000
ACC00001161,AU-CUST00916,927563839,017-305,Current,2024-09-26,107495.46,AUD,ACTIVE,False,10000,50000
ACC00001162,AU-CUST00917,216597673,018-137,Current,2024-03-31,657.21,AUD,ACTIVE,False,5000,50000
ACC00001163,AU-CUST00917,632625177,015-457,Business,2025-04-28,3731.14,AUD,ACTIVE,False,2000,50000
ACC00001164,AU-CUST00918,579771327,017-430,Current,2024-05-14,2548.9,AUD,ACTIVE,False,2000,20000
ACC00001165,AU-CUST00919,171310363,014-816,Current,2024-02-23,2039.6,AUD,ACTIVE,False,2000,50000
ACC00001166,AU-CUST00920,496869523,012-275,Current,2025-05-01,876.08,AUD,ACTIVE,False,10000,100000
ACC00001167,AU-CUST00921,366297856,016-381,Current,2025-02-07,12105.97,AUD,ACTIVE,False,2000,100000
ACC00001168,AU-CUST00921,779682360,018-466,Savings,2025-04-13,2827.15,AUD,ACTIVE,False,5000,20000
ACC00001169,AU-CUST00922,240268490,018-720,Current,2024-04-29,23087.66,AUD,ACTIVE,False,5000,100000
ACC00001170,AU-CUST00923,718695370,017-036,Current,2024-03-06,698.71,AUD,ACTIVE,False,2000,100000
ACC00001171,AU-CUST00924,750032933,014-462,Current,2025-04-11,6600.05,AUD,ACTIVE,False,2000,20000
ACC00001172,AU-CUST00925,183529149,016-012,Current,2025-01-01,995.2,AUD,ACTIVE,False,10000,50000
ACC00001173,AU-CUST00926,948557340,015-286,Current,2025-05-01,13312.06,AUD,ACTIVE,False,25000,200000
ACC00001174,AU-CUST00926,733229061,012-148,Current,2025-07-31,8975.25,AUD,ACTIVE,False,2000,100000
ACC00001175,AU-CUST00927,935937273,018-797,Current,2024-04-07,5294.83,AUD,ACTIVE,False,10000,50000
ACC00001176,AU-CUST00928,965150470,014-035,Current,2024-07-15,1408.78,AUD,ACTIVE,False,2000,50000
ACC00001177,AU-CUST00929,705900143,015-557,Current,2024-03-05,263.71,AUD,ACTIVE,False,5000,100000
ACC00001178,AU-CUST00929,996058019,015-411,Savings,2024-11-21,410.98,AUD,ACTIVE,False,2000,50000
ACC00001179,AU-CUST00930,271768287,015-423,Current,2024-08-20,1626.18,AUD,ACTIVE,False,5000,20000
ACC00001180,AU-CUST00930,641092735,018-457,Current,2025-07-20,20200.39,AUD,ACTIVE,False,2000,50000
ACC00001181,AU-CUST00931,214837692,012-240,Current,2024-03-30,11358.41,AUD,ACTIVE,False,25000,20000
ACC00001182,AU-CUST00931,428811374,015-235,Business,2024-08-22,4269.04,AUD,ACTIVE,False,10000,20000
ACC00001183,AU-CUST00932,753231417,017-234,Current,2024-01-03,6503.07,AUD,ACTIVE,False,2000,20000
ACC00001184,AU-CUST00932,188584149,013-330,Savings,2025-05-30,6211.18,AUD,ACTIVE,False,10000,20000
ACC00001185,AU-CUST00933,626845165,012-938,Current,2024-10-06,2736.41,AUD,ACTIVE,False,25000,50000
ACC00001186,AU-CUST00934,142398871,018-476,Current,2025-06-21,516.61,AUD,ACTIVE,False,2000,20000
ACC00001187,AU-CUST00934,823953700,018-177,Current,2025-06-27,3804.75,AUD,ACTIVE,False,25000,50000
ACC00001188,AU-CUST00935,212670338,018-202,Current,2024-12-20,5416.78,AUD,ACTIVE,False,2000,50000
ACC00001189,AU-CUST00936,150288983,014-678,Current,2025-02-19,1082.55,AUD,ACTIVE,False,2000,20000
ACC00001190,AU-CUST00937,158565094,018-024,Current,2025-03-21,3008.74,AUD,ACTIVE,False,2000,20000
ACC00001191,AU-CUST00938,726911997,018-108,Current,2025-06-17,2264.78,AUD,ACTIVE,False,5000,20000
ACC00001192,AU-CUST00938,816075607,013-695,Savings,2025-08-17,9954.12,AUD,ACTIVE,False,10000,20000
ACC00001193,AU-CUST00939,217363971,017-770,Current,2024-03-11,5063.41,AUD,ACTIVE,False,5000,100000
ACC00001194,AU-CUST00939,447609565,015-344,Savings,2025-04-05,553.35,AUD,ACTIVE,False,5000,20000
ACC00001195,AU-CUST00940,404353862,013-054,Current,2024-05-17,7530.63,AUD,ACTIVE,False,10000,20000
ACC00001196,AU-CUST00941,259363214,013-403,Current,2024-12-04,3668.78,AUD,ACTIVE,False,10000,50000
ACC00001197,AU-CUST00941,115155876,016-532,Current,2024-12-13,1848.29,AUD,ACTIVE,False,2000,50000
ACC00001198,AU-CUST00942,225725239,016-222,Current,2025-03-26,1754.63,AUD,ACTIVE,False,10000,20000
ACC00001199,AU-CUST00943,941625945,015-693,Current,2025-02-28,222.41,AUD,ACTIVE,False,5000,100000
ACC00001200,AU-CUST00944,782840610,016-944,Current,2025-02-03,674.28,AUD,ACTIVE,False,5000,20000
ACC00001201,AU-CUST00945,281808555,015-941,Current,2024-06-20,56249.94,AUD,ACTIVE,False,10000,100000
ACC00001202,AU-CUST00946,974591541,018-734,Current,2024-07-19,4992.16,AUD,ACTIVE,False,2000,50000
ACC00001203,AU-CUST00947,497593854,013-691,Current,2024-02-13,7921.57,AUD,ACTIVE,False,2000,20000
