customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level
AU-CUST00156,Nicole Herring,1993-10-20,Male,AU,Single,Unemployed,72898,Standard,2024-03-20,Medium,0.38,True,Medium,False,0.06,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,535,Standard,High
AU-CUST00350,Kerry Chavez DDS,1966-10-27,Male,AU,Single,Full-time,37340,Standard,2024-05-13,Low,0.331,True,Medium,True,0.01,YOUNG_ADULT,False,644,Enhanced,Medium
AU-CUST00099,Deborah Figueroa,1995-10-20,Male,AU,Married,Part-time,69469,Standard,2025-03-09,Medium,0.492,False,Low,False,0.0,PRIOR_VICTIM,False,608,Enhanced,Medium
AU-CUST00650,David Lopez,1993-10-20,Male,AU,Single,Full-time,27712,Standard,2024-04-23,Medium,0.512,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,710,Standard,Medium
AU-CUST00673,Connie Turner,1970-10-26,Male,AU,Married,Full-time,111393,Standard,2024-12-29,Medium,0.608,True,Low,False,0.0,PRIOR_VICTIM,False,759,Enhanced,Medium
AU-CUST00283,Krista Gibson,1989-10-21,Male,AU,Single,Part-time,27677,Standard,2025-06-21,High,0.862,False,Low,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,568,Standard,High
AU-CUST00303,Laura Haney,1984-10-22,Male,AU,Widowed,Part-time,30761,Standard,2024-06-20,Medium,0.89,True,Medium,True,0.02,ELDERLY,False,505,Simplified,High
AU-CUST00776,Raymond Chapman,2000-10-18,Male,AU,Single,Retired,51883,Standard,2025-05-26,High,0.902,False,Low,True,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,584,Standard,Medium
AU-CUST00466,Katherine Martinez,1972-10-25,Male,AU,Single,Retired,33873,Standard,2024-07-30,Medium,0.981,True,Very High,False,0.02,ELDERLY|LOW_INCOME,False,607,Standard,High
AU-CUST00179,Alyssa Long,1983-10-23,Male,AU,Married,Part-time,110294,Premium,2024-03-16,High,0.729,True,Low,False,0.0,PRIOR_VICTIM,False,575,Simplified,Medium
AU-CUST00010,Ryan Munoz,1977-10-24,Male,AU,Divorced,Full-time,111414,Premium,2025-05-22,Medium,0.958,False,Low,False,0.0,PRIOR_VICTIM,False,624,Enhanced,Medium
AU-CUST00117,Megan Orr,1974-10-25,Male,AU,Single,Part-time,84418,Standard,2024-06-19,High,0.443,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,664,Simplified,Medium
AU-CUST00334,Brett Burns,2002-10-18,Male,AU,Single,Full-time,55957,Standard,2024-10-02,Medium,0.227,False,High,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,579,Enhanced,Medium
AU-CUST00461,Robin Thompson,1997-10-19,Male,AU,Single,Full-time,11950,Standard,2024-10-12,High,0.971,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,686,Standard,High
AU-CUST00295,Sara Fuller,1986-10-22,Male,AU,Single,Full-time,96281,Standard,2025-05-01,Medium,0.91,True,Low,False,0.0,PRIOR_VICTIM,False,531,Standard,Medium
AU-CUST00229,Matthew Moon,1981-10-23,Male,AU,Single,Full-time,93571,Premium,2024-03-14,Medium,0.519,True,Low,False,0.0,PRIOR_VICTIM,False,791,Standard,High
AU-CUST00125,Erin Edwards,1996-10-19,Male,AU,Married,Full-time,37090,Standard,2024-11-22,Medium,0.396,True,Low,False,0.0,PRIOR_VICTIM,False,717,Standard,Medium
AU-CUST00482,Jose Allen,2002-10-18,Male,AU,Single,Part-time,18307,Standard,2024-01-24,High,0.642,True,Low,True,0.0,PRIOR_VICTIM,False,617,Standard,High
AU-CUST00947,Francis Robinson,1987-10-22,Male,AU,Widowed,Retired,23477,Standard,2024-08-06,Low,0.296,False,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,652,Standard,High
AU-CUST00335,Ariana Jennings,1970-10-26,Male,AU,Married,Full-time,55958,Standard,2024-08-31,Medium,0.894,False,Low,False,0.0,PRIOR_VICTIM,False,667,Enhanced,Medium
AU-CUST00214,Anthony Everett,1991-10-21,Male,AU,Married,Part-time,34985,Standard,2024-11-17,Medium,0.271,True,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,684,Enhanced,High
AU-CUST00949,Eric Henry Jr.,1981-10-23,Male,AU,Married,Unemployed,15177,Standard,2024-09-17,High,0.44,False,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,407,Simplified,High
AU-CUST00319,Victor Taylor,1998-10-19,Male,AU,Married,Full-time,105213,Standard,2025-03-04,Medium,0.948,False,Low,False,0.0,PRIOR_VICTIM,False,760,Simplified,Medium
AU-CUST00064,Michael Lewis,2000-10-18,Male,AU,Single,Student,13612,Standard,2025-02-09,High,0.546,False,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,650,Enhanced,High
AU-CUST00646,Felicia Krueger,1996-10-19,Male,AU,Single,Full-time,118741,Premium,2024-05-09,Medium,0.791,False,Low,False,0.0,PRIOR_VICTIM,False,592,Enhanced,Medium
AU-CUST00726,Jeffrey Roberson,2007-10-17,Male,AU,Single,Part-time,24787,Standard,2024-06-11,High,0.364,True,Medium,True,0.0,PRIOR_VICTIM,False,546,Standard,Medium
AU-CUST00293,Frank Cordova,1989-10-21,Male,AU,Single,Retired,37566,Standard,2025-04-03,High,0.468,False,Medium,False,0.01,LOW_INCOME,False,652,Standard,High
AU-CUST00283,Nathan Malone,1981-10-23,Male,AU,Single,Full-time,117352,Premium,2024-09-17,Medium,0.44,True,Low,False,0.0,PRIOR_VICTIM,False,730,Enhanced,Medium
AU-CUST00782,Jennifer Porter,1996-10-19,Male,AU,Single,Full-time,104894,Standard,2025-01-13,Medium,0.873,False,Low,False,0.0,PRIOR_VICTIM,False,584,Enhanced,Medium
AU-CUST00691,Steven Rivera,1981-10-23,Male,AU,Single,Full-time,47431,Standard,2024-06-08,High,0.757,True,Low,False,0.0,PRIOR_VICTIM,False,617,Simplified,Medium
AU-CUST00919,Russell Murphy,1998-10-19,Male,AU,Single,Retired,30477,Standard,2025-05-26,Medium,0.942,True,Low,True,0.06,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,481,Simplified,High
AU-CUST00026,Matthew Foster,2002-10-18,Male,AU,Single,Retired,28201,Standard,2024-11-16,High,0.572,True,Medium,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,560,Simplified,High
AU-CUST00207,Melissa Brewer,1971-10-26,Male,AU,Widowed,Full-time,101712,Premium,2024-12-01,Medium,0.703,True,Medium,False,0.0,ELDERLY,False,531,Enhanced,Medium
AU-CUST00817,Tracey Wagner,1975-10-25,Male,AU,Single,Part-time,88436,Standard,2025-06-08,High,0.327,True,Low,False,0.0,PRIOR_VICTIM,False,704,Standard,Medium
AU-CUST00429,Cynthia Vang,1998-10-19,Male,AU,Married,Retired,44796,Standard,2025-06-26,Medium,0.244,True,Medium,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,577,Standard,High
AU-CUST00470,Penny Bowman,1989-10-21,Male,AU,Married,Full-time,51922,Standard,2024-03-08,Medium,0.768,True,Low,False,0.0,PRIOR_VICTIM,False,763,Standard,Medium
AU-CUST00862,Jesse Lynch,2005-10-17,Male,AU,Married,Part-time,70935,Standard,2024-10-11,Medium,0.846,True,Low,False,0.0,PRIOR_VICTIM,False,724,Standard,Medium
AU-CUST00385,Paul Lewis,1980-10-23,Male,AU,Single,Part-time,69077,Standard,2025-01-14,High,0.348,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,665,Standard,Medium
AU-CUST00941,Kristy Hart,1990-10-21,Male,AU,Widowed,Self-employed,69106,Standard,2024-03-14,Medium,0.341,False,Low,False,0.0,PRIOR_VICTIM,False,799,Standard,Medium
AU-CUST00943,Kendra Wang DVM,1983-10-23,Male,AU,Single,Full-time,114443,Standard,2024-03-12,Medium,0.5,False,Low,False,0.0,PRIOR_VICTIM,False,658,Enhanced,Medium
AU-CUST00551,Anthony Gonzales,1948-10-31,Male,AU,Single,Full-time,100872,Standard,2024-05-08,Medium,0.961,True,Low,False,0.0,PRIOR_VICTIM,False,773,Standard,Medium
AU-CUST00442,Shelly Spencer,1984-10-22,Male,AU,Single,Part-time,58276,Standard,2024-12-24,Medium,0.679,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,660,Enhanced,High
AU-CUST00329,Briana Murray,2001-10-18,Male,AU,Single,Unemployed,24893,Standard,2025-01-25,Medium,0.478,True,Medium,True,0.01,ELDERLY|LOW_INCOME|PRIOR_VICTIM,False,628,Simplified,Medium
AU-CUST00843,Breanna Ayala,1990-10-21,Male,AU,Married,Full-time,55606,Standard,2024-05-07,Low,0.348,True,Low,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,688,Enhanced,Medium
AU-CUST00825,Tyler Harris,1980-10-23,Male,AU,Single,Retired,48964,Standard,2024-04-08,Medium,0.605,True,Low,False,0.0,PRIOR_VICTIM,False,653,Standard,Medium
AU-CUST00127,Daniel Kennedy,1983-10-23,Male,AU,Single,Full-time,117980,Standard,2025-05-29,Medium,0.516,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,679,Simplified,Medium
AU-CUST00930,Amy Ramirez,1973-10-25,Male,AU,Married,Full-time,61162,Standard,2024-10-02,High,0.644,True,Low,False,0.0,PRIOR_VICTIM,False,653,Enhanced,Medium
AU-CUST00124,Victor Baker,1970-10-26,Male,AU,Single,Retired,118155,Premium,2024-03-26,Medium,0.768,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,600,Standard,Medium
AU-CUST00309,Jessica Garcia,2003-10-18,Male,AU,Single,Retired,14733,Standard,2025-06-04,High,0.903,True,Low,False,0.0,LOW_INCOME,False,635,Standard,Medium
AU-CUST00012,Jamie Arnold,1976-10-24,Male,AU,Single,Full-time,66407,Standard,2024-05-12,Medium,0.887,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,651,Standard,Medium
AU-CUST00966,Thomas Harris,1981-10-23,Male,AU,Single,Part-time,111381,Standard,2025-06-01,High,0.294,True,Low,True,0.0,PRIOR_VICTIM,False,626,Enhanced,Medium
AU-CUST00580,Nancy Evans MD,1976-10-24,Male,AU,Married,Retired,14486,Standard,2025-01-13,Medium,0.728,True,Medium,True,0.02,YOUNG_ADULT,False,548,Standard,High
AU-CUST00971,Marie Thompson,2002-10-18,Male,AU,Single,Part-time,29478,Standard,2024-01-13,Medium,0.931,False,Low,False,0.0,ELDERLY,False,711,Simplified,Medium
AU-CUST00118,Cameron Parker,1971-10-26,Male,AU,Married,Unemployed,24086,Standard,2025-05-25,Medium,0.777,True,Medium,True,0.03,LOW_DIGITAL_LITERACY,False,575,Standard,High
AU-CUST00804,Kevin Price,1998-10-19,Male,AU,Single,Full-time,59237,Standard,2024-01-29,Medium,0.553,True,Low,False,0.0,LOW_INCOME,False,670,Standard,Medium
AU-CUST00772,Allen Mendez,2007-10-17,Male,AU,Single,Full-time,112672,Standard,2024-01-31,Medium,0.58,False,Low,False,0.0,PRIOR_VICTIM,False,739,Standard,Medium
AU-CUST00100,Aaron Wise,1967-10-27,Male,AU,Single,Full-time,44566,Standard,2025-01-30,Medium,0.666,True,Low,False,0.0,PRIOR_VICTIM,False,699,Simplified,Medium
AU-CUST00996,Brittany Ward,2007-10-17,Male,AU,Single,Full-time,99955,Standard,2024-01-23,Medium,0.504,False,Low,False,0.0,PRIOR_VICTIM,False,773,Simplified,Medium
AU-CUST00587,Jennifer Simpson DVM,1942-11-02,Male,AU,Widowed,Retired,22976,Standard,2024-05-15,High,0.218,True,Medium,False,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,549,Standard,High
AU-CUST00354,Tracy Burke,1946-11-01,Male,AU,Divorced,Full-time,78268,Standard,2025-03-24,Medium,0.326,True,Low,False,0.0,PRIOR_VICTIM,False,606,Enhanced,Medium
AU-CUST00911,Ian Porter,1989-10-21,Female,AU,Widowed,Retired,34512,Standard,2024-03-12,High,0.45,True,Very High,True,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,631,Standard,Medium
AU-CUST00542,Lisa Randall,2005-10-17,Male,AU,Married,Full-time,37008,Standard,2025-04-18,Medium,0.646,True,Low,False,0.0,PRIOR_VICTIM,False,716,Enhanced,Medium
AU-CUST00880,Paul Lawrence,1948-10-31,Male,AU,Married,Full-time,70947,Standard,2025-02-19,High,0.294,True,Low,False,0.0,PRIOR_VICTIM,False,677,Standard,Medium
AU-CUST00721,Shannon Malone,1995-10-20,Male,AU,Married,Full-time,58997,Standard,2024-08-09,Medium,0.808,True,Low,False,0.0,PRIOR_VICTIM,True,723,Standard,Medium
AU-CUST00593,Raymond Le,1998-10-19,Male,AU,Widowed,Unemployed,100133,Standard,2024-12-12,High,0.612,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,627,Enhanced,Medium
AU-CUST00380,Robert Montgomery,2006-10-17,Male,AU,Married,Student,38235,Standard,2024-07-13,Low,0.312,True,Medium,False,0.01,ELDERLY|LOW_INCOME,False,683,Standard,High
AU-CUST00210,Lindsay Martinez,1974-10-25,Male,AU,Married,Full-time,45561,Standard,2024-05-10,Medium,0.572,False,Low,True,0.0,PRIOR_VICTIM,False,744,Enhanced,Medium
AU-CUST00587,Michael Johnson,1977-10-24,Male,AU,Widowed,Full-time,26377,Standard,2024-09-01,Medium,0.529,True,Low,False,0.0,PRIOR_VICTIM,False,796,Standard,High
AU-CUST00331,Johnathan Davis,1949-10-31,Male,AU,Married,Retired,18558,Standard,2024-10-31,Low,0.714,True,Low,True,0.0,YOUNG_ADULT|LOW_INCOME,False,594,Enhanced,High
AU-CUST00381,Nichole Alvarez,1991-10-21,Male,AU,Single,Full-time,49414,Standard,2024-06-22,High,0.8,False,Low,False,0.0,PRIOR_VICTIM,False,665,Standard,High
AU-CUST00501,Eric Williams,1998-10-19,Male,AU,Single,Part-time,113003,Premium,2025-02-01,Medium,0.683,True,Low,False,0.0,ELDERLY,False,631,Standard,Medium
AU-CUST00870,Holly Scott,1970-10-26,Male,AU,Divorced,Full-time,72416,Standard,2024-11-09,Medium,0.807,True,Low,False,0.0,PRIOR_VICTIM,False,746,Standard,Medium
AU-CUST00914,Nathan Nelson,1968-10-26,Male,AU,Married,Unemployed,53589,Standard,2024-01-21,Medium,0.612,False,Medium,True,0.16,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,440,Standard,High
AU-CUST00584,Casey Hernandez,1967-10-27,Male,AU,Single,Full-time,104545,Standard,2024-11-05,Medium,0.981,True,Low,False,0.0,PRIOR_VICTIM,False,644,Standard,High
AU-CUST00262,Shelly Alexander,1943-11-02,Male,AU,Widowed,Full-time,115162,Standard,2024-01-31,Medium,0.759,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,595,Standard,Medium
AU-CUST00612,Rachel Bradley,1972-10-25,Male,AU,Divorced,Part-time,53785,Premium,2024-12-23,Medium,0.418,True,Low,True,0.0,PRIOR_VICTIM,False,727,Standard,High
AU-CUST00465,Jose Allen,2001-10-18,Male,AU,Married,Full-time,66460,Standard,2024-05-24,Medium,0.668,True,Low,True,0.0,YOUNG_ADULT|LOW_INCOME,False,643,Standard,Medium
AU-CUST00362,Courtney Rodriguez,1948-10-31,Male,AU,Single,Full-time,11600,Standard,2025-02-09,Medium,0.791,True,Low,False,0.0,PRIOR_VICTIM,False,689,Simplified,Medium
AU-CUST00506,Kathryn Williams,2001-10-18,Male,AU,Married,Full-time,63903,Premium,2024-11-15,High,0.691,False,Low,False,0.0,PRIOR_VICTIM,False,724,Simplified,Medium
AU-CUST00928,Sherry Tapia,1978-10-24,Male,AU,Married,Student,26659,Standard,2025-01-11,High,0.212,True,Medium,True,0.15,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,480,Standard,High
AU-CUST00316,Shelia Wallace,1997-10-19,Male,AU,Married,Retired,33544,Standard,2025-05-13,High,0.533,False,High,True,0.0,LOW_INCOME,False,480,Standard,Medium
AU-CUST00057,Crystal Robinson,2002-10-18,Male,AU,Single,Unemployed,23370,Standard,2025-02-28,Medium,0.55,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,615,Simplified,Medium
AU-CUST00688,Joseph Hill,1986-10-22,Male,AU,Married,Full-time,19618,Standard,2024-10-26,Medium,0.993,True,Low,False,0.0,PRIOR_VICTIM,False,721,Simplified,High
AU-CUST00787,Kevin Price,1965-10-27,Male,AU,Married,Full-time,90085,Standard,2024-06-16,Medium,0.796,True,Low,False,0.0,PRIOR_VICTIM,False,706,Standard,Medium
AU-CUST00279,David Davis,2001-10-18,Male,AU,Single,Full-time,15616,Standard,2024-10-28,High,0.625,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,676,Standard,Medium
AU-CUST00516,Mrs. Diane Reyes,1943-11-02,Male,AU,Single,Unemployed,104723,Standard,2025-03-08,Medium,0.771,True,Very High,True,0.0,YOUNG_ADULT|LOW_INCOME,False,606,Standard,High
AU-CUST00864,Jesse Lynch,1954-10-30,Female,AU,Single,Part-time,66415,Standard,2024-12-28,Low,0.447,True,Medium,True,0.01,YOUNG_ADULT,False,669,Standard,Medium
AU-CUST00724,Ryan Landry,1942-11-02,Male,AU,Single,Full-time,40455,Standard,2024-11-24,Medium,0.262,True,Low,False,0.0,PRIOR_VICTIM,False,548,Standard,Medium
AU-CUST00539,Jodi Roach,1993-10-20,Male,AU,Single,Part-time,72731,Standard,2024-12-28,Medium,0.553,False,Low,False,0.0,PRIOR_VICTIM,False,652,Standard,High
AU-CUST00566,Tina Ballard,1974-10-25,Male,AU,Married,Part-time,87128,Standard,2024-02-12,High,0.629,True,Low,False,0.0,PRIOR_VICTIM,False,613,Standard,High
AU-CUST00882,Austin Baker,2003-10-18,Male,AU,Single,Part-time,29571,Standard,2024-02-06,Medium,0.363,True,Low,False,0.0,LOW_INCOME,True,683,Standard,Medium
AU-CUST00666,Dean Donovan,2007-10-17,Male,AU,Single,Full-time,99303,Standard,2024-02-16,High,0.49,True,Medium,True,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,681,Standard,Medium
AU-CUST00351,Daniel Kane,1991-10-21,Male,AU,Single,Part-time,13182,Standard,2024-08-23,Medium,0.45,True,Medium,True,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,559,Standard,Medium
AU-CUST00275,Dr. Paul Morgan,1986-10-22,Male,AU,Single,Retired,38088,Standard,2024-08-20,Medium,0.742,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,632,Standard,Medium
AU-CUST00991,Karen Johnson,1971-10-26,Female,AU,Married,Part-time,88287,Standard,2024-02-22,Medium,0.467,True,Low,False,0.0,PRIOR_VICTIM,False,447,Enhanced,Medium
AU-CUST00094,Stephen Mckee,1974-10-25,Male,AU,Single,Full-time,105057,Standard,2025-05-01,Medium,0.67,False,Low,False,0.0,PRIOR_VICTIM,False,687,Standard,Medium
AU-CUST00022,Ethan Adams,1952-10-30,Male,AU,Divorced,Retired,68080,Standard,2025-04-08,Low,0.217,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,717,Enhanced,Medium
AU-CUST00299,John Young,1997-10-19,Male,AU,Single,Unemployed,77332,Premium,2025-02-09,Low,0.487,True,Medium,True,0.13,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,677,Standard,High
AU-CUST00321,Brett Burns,1966-10-27,Male,AU,Single,Retired,48637,Standard,2024-01-24,Medium,0.374,False,Low,True,0.01,LOW_INCOME,True,595,Enhanced,High
AU-CUST00416,Mary Thompson,1975-10-25,Male,AU,Married,Full-time,43730,Standard,2024-12-04,Medium,0.446,False,High,False,0.0,YOUNG_ADULT|LOW_INCOME,False,521,Simplified,Medium
AU-CUST00195,Erin Warner,1957-10-29,Male,AU,Married,Part-time,35294,Standard,2025-03-01,High,0.347,True,Low,False,0.0,PRIOR_VICTIM,False,666,Standard,Medium
AU-CUST00768,Alexander Gomez,1988-10-21,Male,AU,Widowed,Full-time,32776,Standard,2025-04-09,Medium,0.578,True,High,True,0.0,PRIOR_VICTIM,False,525,Standard,High
AU-CUST00065,William Baker,1984-10-22,Male,AU,Married,Full-time,72520,Standard,2024-01-19,Medium,0.926,False,Low,True,0.0,YOUNG_ADULT|LOW_INCOME,False,706,Enhanced,Medium
AU-CUST00754,Jason Nixon,1974-10-25,Male,AU,Single,Full-time,82258,Standard,2025-03-16,High,0.693,True,Low,False,0.0,PRIOR_VICTIM,False,661,Standard,Medium
AU-CUST00052,Steve Sanchez,1978-10-24,Male,AU,Single,Full-time,91890,Standard,2024-06-23,High,0.537,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,726,Standard,Medium
AU-CUST00842,Joseph Smith,1998-10-19,Male,AU,Single,Unemployed,61335,Standard,2024-05-07,Medium,0.576,True,Medium,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,676,Standard,High
AU-CUST00100,Sarah Moore,1983-10-23,Male,AU,Single,Unemployed,10324,Standard,2024-09-01,High,0.801,True,High,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,615,Standard,Medium
AU-CUST00900,Shannon Miller,1974-10-25,Male,AU,Single,Retired,60431,Standard,2025-06-01,Medium,0.288,False,Medium,True,0.01,ELDERLY|LOW_INCOME,False,592,Standard,Medium
AU-CUST00817,Zachary Cole,1973-10-25,Female,AU,Married,Full-time,109594,Standard,2024-11-25,High,0.953,True,Low,False,0.0,PRIOR_VICTIM,False,770,Standard,Medium
AU-CUST00090,Lisa Archer,1952-10-30,Male,AU,Single,Retired,15893,Standard,2025-02-28,High,0.716,True,High,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,539,Enhanced,Medium
AU-CUST00205,Daniel Salinas,2004-10-17,Male,AU,Widowed,Part-time,41423,Standard,2024-10-10,Medium,0.804,True,Low,False,0.0,LOW_INCOME,False,424,Enhanced,High
AU-CUST00410,Tamara Davis,1993-10-20,Male,AU,Married,Full-time,66539,Standard,2024-10-22,Medium,0.258,False,Low,True,0.0,PRIOR_VICTIM,False,614,Standard,High
AU-CUST00070,Lisa Barnes,1976-10-24,Male,AU,Single,Full-time,57462,Standard,2024-07-30,Medium,0.97,False,Low,False,0.0,PRIOR_VICTIM,False,731,Enhanced,Medium
AU-CUST00386,Thomas Atkins,1998-10-19,Male,AU,Single,Part-time,68674,Standard,2024-04-19,High,0.979,False,Low,True,0.0,PRIOR_VICTIM,False,566,Standard,High
AU-CUST00889,Elizabeth Holmes,1951-10-31,Male,AU,Single,Full-time,51878,Standard,2025-03-08,High,0.32,False,Medium,True,0.0,YOUNG_ADULT|LOW_INCOME,False,656,Standard,Medium
AU-CUST00891,Jake Shaw,1946-11-01,Male,AU,Single,Retired,14637,Standard,2025-06-04,High,0.561,True,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,512,Standard,High
AU-CUST00442,Ashley Wise,1972-10-25,Male,AU,Married,Retired,44725,Standard,2025-04-03,Medium,0.639,True,Low,True,0.01,YOUNG_ADULT,False,709,Enhanced,Medium
AU-CUST00844,Michael Poole,1975-10-25,Male,AU,Divorced,Student,52862,Standard,2024-11-20,Low,0.883,False,Low,False,0.02,YOUNG_ADULT|LOW_INCOME|PRIOR_VICTIM,False,613,Standard,High
AU-CUST00061,William Baker,1958-10-29,Male,AU,Single,Full-time,74834,Standard,2024-02-25,Medium,0.816,False,Low,False,0.0,PRIOR_VICTIM,False,704,Standard,Medium
AU-CUST00086,Kelly Donovan,1999-10-19,Male,AU,Married,Full-time,102397,Premium,2025-02-19,Medium,0.976,True,Low,False,0.0,PRIOR_VICTIM,False,816,Enhanced,Medium
AU-CUST00774,Amy Garcia,2003-10-18,Male,AU,Married,Unemployed,57210,Premium,2024-11-25,Medium,0.98,True,Low,True,0.02,YOUNG_ADULT|LOW_INCOME|PRIOR_VICTIM,False,531,Standard,High
AU-CUST00386,Ashley Hicks,1995-10-20,Male,AU,Single,Full-time,113970,Standard,2025-06-20,Medium,0.492,True,Low,False,0.0,PRIOR_VICTIM,False,757,Standard,Medium
AU-CUST00482,Rhonda Martin,1959-10-29,Male,AU,Married,Retired,15263,Standard,2024-04-25,High,0.941,True,Low,True,0.0,PRIOR_VICTIM,False,613,Enhanced,Medium
AU-CUST00534,Bianca Wood,1966-10-27,Male,AU,Single,Part-time,19581,Standard,2025-05-30,Medium,0.403,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,627,Simplified,Medium
AU-CUST00804,Daniel Brown,1974-10-25,Male,AU,Married,Full-time,84575,Standard,2024-12-02,Medium,0.964,True,Low,True,0.0,ELDERLY,False,649,Standard,Medium
AU-CUST00712,James Whitaker,1998-10-19,Male,AU,Single,Full-time,105240,Standard,2024-01-22,Medium,0.569,True,Low,False,0.0,PRIOR_VICTIM,False,750,Standard,Medium
AU-CUST00795,Clayton Steele,1950-10-31,Male,AU,Married,Retired,50468,Standard,2024-01-10,High,0.319,False,Low,False,0.0,PRIOR_VICTIM,False,716,Enhanced,Medium
AU-CUST00494,Courtney Hayes,2001-10-18,Male,AU,Single,Full-time,29346,Standard,2024-04-29,Medium,0.886,False,Low,True,0.01,YOUNG_ADULT,False,600,Standard,Medium
AU-CUST00660,James Webster,2006-10-17,Male,AU,Single,Part-time,10603,Standard,2024-07-24,High,0.653,False,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,376,Simplified,High
AU-CUST00797,Adam Taylor,1942-11-02,Male,AU,Single,Full-time,56322,Standard,2024-09-14,Medium,0.689,True,Medium,False,0.01,YOUNG_ADULT,False,523,Standard,Medium
AU-CUST00352,Daniel Kane,1978-10-24,Male,AU,Single,Retired,29680,Standard,2024-07-13,Medium,0.289,False,Low,True,0.0,PRIOR_VICTIM,False,777,Standard,Medium
AU-CUST00621,Christian Vaughn,1998-10-19,Male,AU,Married,Full-time,39196,Standard,2024-03-13,Medium,0.905,True,Low,False,0.0,PRIOR_VICTIM,False,752,Standard,Medium
AU-CUST00158,Jason Stein,2004-10-17,Male,AU,Single,Full-time,104236,Standard,2024-10-16,Low,0.928,True,Low,True,0.0,PRIOR_VICTIM,False,688,Standard,Medium
AU-CUST00415,Jake Campbell,1956-10-29,Male,AU,Single,Part-time,79709,Standard,2024-05-17,Medium,0.631,False,Medium,True,0.0,PRIOR_VICTIM,False,644,Standard,Medium
AU-CUST00664,Timothy Johnson,1998-10-19,Male,AU,Married,Retired,70886,Standard,2024-06-11,Medium,0.32,False,Low,False,0.0,PRIOR_VICTIM,False,737,Standard,Medium
AU-CUST00928,Jason Herrera,1993-10-20,Male,AU,Married,Full-time,42336,Standard,2024-04-01,Medium,0.627,True,Low,False,0.0,PRIOR_VICTIM,False,660,Standard,Medium
AU-CUST00039,Debra Davidson,1998-10-19,Male,AU,Married,Full-time,114236,Standard,2024-04-20,Medium,0.604,True,Low,False,0.0,PRIOR_VICTIM,False,767,Standard,Medium
AU-CUST00093,Anna Henderson,1982-10-23,Male,AU,Single,Full-time,14713,Standard,2024-02-21,Low,0.55,False,Low,True,0.01,ELDERLY,False,639,Standard,High
